# l, t, x, y
2 -0.4620 0.3958 0.4504
2 -0.4700 0.3989 0.4504
2 -0.4779 0.4020 0.4504
2 -0.4859 0.4050 0.4504
2 -0.4939 0.4112 0.4504
2 -0.5019 0.4142 0.4504
2 -0.5180 0.4173 0.4504
2 -0.5259 0.4203 0.4534
2 -0.5419 0.4234 0.4534
2 -0.5499 0.4265 0.4534
2 -0.5580 0.4295 0.4534
2 -0.5740 0.4326 0.4534
2 -0.5820 0.4357 0.4534
2 -0.5900 0.4387 0.4534
2 -0.6060 0.4418 0.4565
2 -0.6140 0.4449 0.4565
2 -0.6301 0.4479 0.4565
2 -0.6380 0.4510 0.4565
2 -0.6462 0.4571 0.4596
2 -0.6540 0.4602 0.4596
2 -0.6701 0.4632 0.4596
2 -0.6780 0.4694 0.4626
2 -0.6860 0.4724 0.4626
2 -0.6940 0.4786 0.4626
2 -0.7019 0.4816 0.4626
2 -0.7100 0.4847 0.4657
2 -0.7180 0.4908 0.4657
2 -0.7261 0.4939 0.4657
2 -0.7340 0.4969 0.4657
2 -0.7422 0.5000 0.4657
2 -0.7500 0.5031 0.4687
2 -0.7580 0.5092 0.4687
2 -0.7660 0.5123 0.4687
2 -0.7821 0.5184 0.4687
2 -0.7900 0.5214 0.4687
2 -0.7980 0.5245 0.4718
2 -0.8061 0.5306 0.4718
2 -0.8220 0.5368 0.4718
2 -0.8300 0.5398 0.4718
2 -0.8460 0.5460 0.4718
2 -0.8540 0.5490 0.4718
2 -0.8622 0.5490 0.4749
2 -0.8699 0.5551 0.4749
2 -0.8780 0.5582 0.4749
2 -0.8861 0.5613 0.4749
2 -0.9101 0.5643 0.4779
2 -0.9180 0.5674 0.4779
2 -0.9341 0.5705 0.4810
2 -0.9420 0.5735 0.4810
2 -0.9580 0.5766 0.4810
2 -0.9659 0.5797 0.4810
2 -0.9740 0.5827 0.4841
2 -0.9901 0.5858 0.4841
2 -1.0220 0.5888 0.4841
2 -1.0460 0.5919 0.4871
2 -1.0700 0.5980 0.4871
2 -1.0940 0.6011 0.4902
2 -1.1019 0.6042 0.4902
2 -1.1100 0.6072 0.4902
2 -1.1179 0.6072 0.4933
2 -1.1260 0.6103 0.4933
2 -1.1420 0.6134 0.4933
2 -1.1499 0.6134 0.4963
2 -1.1580 0.6164 0.4963
2 -1.1741 0.6195 0.4963
2 -1.2541 0.6225 0.4963
2 -1.2621 0.6225 0.4994
2 -1.2700 0.6256 0.4994
2 -1.3101 0.6287 0.4994
2 -1.3260 0.6317 0.4994
2 -1.3339 0.6317 0.5025
2 -1.3420 0.6348 0.5025
2 -1.3661 0.6379 0.5025
2 -1.3822 0.6409 0.5025
2 -1.3900 0.6409 0.5055
2 -1.4063 0.6440 0.5055
2 -1.4781 0.6471 0.5086
2 -1.5260 0.6501 0.5086
2 -1.5501 0.6532 0.5086
2 -1.5900 0.6562 0.5086
2 -1.6061 0.6593 0.5116
2 -1.6220 0.6624 0.5116
2 -1.6380 0.6624 0.5147
2 -1.6460 0.6654 0.5147
2 -1.6781 0.6685 0.5147
2 -1.7022 0.6685 0.5178
2 -1.7181 0.6716 0.5178
2 -1.7501 0.6746 0.5178
2 -1.7580 0.6777 0.5208
2 -1.7660 0.6808 0.5208
2 -1.7821 0.6838 0.5239
2 -1.7981 0.6869 0.5239
2 -1.8141 0.6869 0.5270
2 -1.8220 0.6900 0.5270
2 -1.8380 0.6930 0.5270
