# l, t, x, y
0 -3.4222 1.0974 0.8487
0 -3.4301 1.1005 0.8517
0 -3.4381 1.1036 0.8548
0 -3.4543 1.1066 0.8578
0 -3.4622 1.1097 0.8578
0 -3.4702 1.1097 0.8609
0 -3.4862 1.1127 0.8640
0 -3.5102 1.1158 0.8670
0 -3.5262 1.1189 0.8670
0 -3.5341 1.1219 0.8732
0 -3.5425 1.1250 0.8732
0 -3.5501 1.1311 0.8793
0 -3.5582 1.1342 0.8824
0 -3.5661 1.1373 0.8885
0 -3.5743 1.1403 0.8915
0 -3.5821 1.1464 0.8946
0 -3.5902 1.1464 0.9007
0 -3.5982 1.1495 0.9007
0 -3.6063 1.1495 0.9038
0 -3.6142 1.1526 0.9038
0 -3.6222 1.1526 0.9069
0 -3.6302 1.1556 0.9069
0 -3.6382 1.1556 0.9099
0 -3.6863 1.1556 0.9130
0 -3.7022 1.1587 0.9130
1 0.0000 -0.0515 0.0858
1 -0.1023 -0.0515 0.0888
1 -0.1102 -0.0515 0.0980
1 -0.1183 -0.0545 0.1042
1 -0.1263 -0.0545 0.1072
1 -0.1423 -0.0545 0.1103
1 -0.1502 -0.0576 0.1164
1 -0.1583 -0.0576 0.1195
1 -0.1663 -0.0576 0.1225
1 -0.1743 -0.0576 0.1256
1 -0.2143 -0.0576 0.1287
1 -0.2223 -0.0576 0.1348
1 -0.2303 -0.0576 0.1409
1 -0.2463 -0.0576 0.1440
1 -0.2546 -0.0576 0.1471
1 -0.2623 -0.0576 0.1501
1 -0.2704 -0.0607 0.1562
1 -0.2783 -0.0607 0.1593
1 -0.2862 -0.0607 0.1624
1 -0.2943 -0.0607 0.1716
1 -0.3022 -0.0607 0.1746
1 -0.3103 -0.0607 0.1808
1 -0.3182 -0.0607 0.1900
1 -0.3264 -0.0607 0.1991
1 -0.3345 -0.0607 0.2053
1 -0.3423 -0.0607 0.2145
1 -0.3502 -0.0607 0.2206
1 -0.3583 -0.0607 0.2328
1 -0.3662 -0.0607 0.2359
1 -0.3743 -0.0607 0.2420
1 -0.3823 -0.0607 0.2482
1 -0.3903 -0.0607 0.2512
1 -0.3983 -0.0607 0.2574
1 -0.4063 -0.0607 0.2635
1 -0.4142 -0.0607 0.2665
1 -0.4223 -0.0607 0.2727
1 -0.4303 -0.0607 0.2819
1 -0.4383 -0.0607 0.2849
1 -0.4462 -0.0607 0.2880
1 -0.4542 -0.0607 0.2911
1 -0.4623 -0.0607 0.2941
1 -0.4705 -0.0607 0.2972
1 -0.4782 -0.0607 0.3002
1 -0.4943 -0.0607 0.3064
1 -0.5103 -0.0607 0.3094
1 -0.5182 -0.0607 0.3156
1 -0.5263 -0.0607 0.3186
1 -0.5343 -0.0576 0.3248
1 -0.5424 -0.0576 0.3278
1 -0.5502 -0.0576 0.3309
1 -0.5583 -0.0545 0.3401
1 -0.5662 -0.0545 0.3431
1 -0.5743 -0.0545 0.3462
1 -0.5823 -0.0545 0.3523
1 -0.5902 -0.0545 0.3554
1 -0.5983 -0.0545 0.3585
1 -0.6143 -0.0545 0.3615
1 -0.6222 -0.0545 0.3646
1 -0.6302 -0.0515 0.3646
1 -0.6383 -0.0515 0.3676
1 -0.6462 -0.0515 0.3738
1 -0.6703 -0.0515 0.3768
1 -0.6782 -0.0515 0.3799
1 -0.6865 -0.0515 0.3830
1 -0.7022 -0.0484 0.3860
1 -0.7103 -0.0484 0.3922
1 -0.7186 -0.0484 0.3952
1 -0.7262 -0.0453 0.4013
1 -0.7342 -0.0453 0.4044
1 -0.7422 -0.0423 0.4044
1 -0.7502 -0.0392 0.4136
1 -0.7663 -0.0362 0.4197
1 -0.7743 -0.0331 0.4259
1 -0.7822 -0.0331 0.4289
1 -0.7903 -0.0300 0.4289
1 -0.7982 -0.0300 0.4350
1 -0.8063 -0.0270 0.4350
1 -0.8143 -0.0270 0.4381
1 -0.8304 -0.0239 0.4381
1 -0.8383 -0.0208 0.4412
1 -0.8704 -0.0178 0.4442
1 -0.8783 -0.0147 0.4442
1 -0.8863 -0.0086 0.4473
1 -0.8943 -0.0055 0.4504
1 -0.9023 -0.0025 0.4504
1 -0.9183 0.0006 0.4504
1 -0.9423 0.0037 0.4504
1 -0.9502 0.0067 0.4504
1 -0.9582 0.0098 0.4504
1 -0.9744 0.0129 0.4504
1 -0.9903 0.0159 0.4473
1 -1.0063 0.0190 0.4473
1 -1.0142 0.0221 0.4442
1 -1.0463 0.0251 0.4412
1 -1.0542 0.0282 0.4412
1 -1.0623 0.0312 0.4381
1 -1.0702 0.0343 0.4350
1 -1.0783 0.0374 0.4320
1 -1.0865 0.0404 0.4320
1 -1.0942 0.0404 0.4289
1 -1.1022 0.0435 0.4259
1 -1.1103 0.0466 0.4228
1 -1.1182 0.0496 0.4197
1 -1.1262 0.0527 0.4167
1 -1.1343 0.0527 0.4136
1 -1.1423 0.0558 0.4075
1 -1.1502 0.0588 0.4044
1 -1.1663 0.0619 0.4013
1 -1.1742 0.0619 0.3983
1 -1.1823 0.0650 0.3952
1 -1.1903 0.0680 0.3922
1 -1.1983 0.0680 0.3891
1 -1.2063 0.0711 0.3830
1 -1.2142 0.0741 0.3799
1 -1.2223 0.0741 0.3768
1 -1.2302 0.0772 0.3738
1 -1.2383 0.0803 0.3707
1 -1.2462 0.0803 0.3676
1 -1.2543 0.0833 0.3615
1 -1.2703 0.0864 0.3585
1 -1.2782 0.0895 0.3554
1 -1.2863 0.0895 0.3523
1 -1.2943 0.0925 0.3493
1 -1.3024 0.0956 0.3462
1 -1.3103 0.0987 0.3431
1 -1.3183 0.1017 0.3401
1 -1.3262 0.1048 0.3370
1 -1.3343 0.1078 0.3339
1 -1.3423 0.1140 0.3278
1 -1.3583 0.1170 0.3248
1 -1.3663 0.1232 0.3186
1 -1.3743 0.1232 0.3156
1 -1.3823 0.1324 0.3125
1 -1.3903 0.1354 0.3094
1 -1.3988 0.1385 0.3064
1 -1.4062 0.1477 0.3002
1 -1.4142 0.1538 0.2972
1 -1.4224 0.1569 0.2941
1 -1.4303 0.1661 0.2911
1 -1.4383 0.1691 0.2880
1 -1.4462 0.1783 0.2849
1 -1.4623 0.1814 0.2819
1 -1.4703 0.1844 0.2819
1 -1.4782 0.1844 0.2788
1 -1.4865 0.1875 0.2788
1 -1.4943 0.1906 0.2788
1 -1.5022 0.1906 0.2757
1 -1.5184 0.1936 0.2757
1 -1.5263 0.1967 0.2727
1 -1.5343 0.1998 0.2727
1 -1.5423 0.2028 0.2696
1 -1.5584 0.2089 0.2665
1 -1.5664 0.2120 0.2665
1 -1.5743 0.2151 0.2635
1 -1.5836 0.2212 0.2604
1 -1.5983 0.2243 0.2574
1 -1.6063 0.2335 0.2543
1 -1.6143 0.2365 0.2512
1 -1.6222 0.2488 0.2451
1 -1.6302 0.2549 0.2420
1 -1.6384 0.2610 0.2390
1 -1.6463 0.2733 0.2359
1 -1.6543 0.2763 0.2328
1 -1.6623 0.2825 0.2298
1 -1.6703 0.2917 0.2298
1 -1.6783 0.2947 0.2267
1 -1.6863 0.3009 0.2267
1 -1.6942 0.3070 0.2267
1 -1.7023 0.3100 0.2267
1 -1.7102 0.3192 0.2237
1 -1.7182 0.3223 0.2237
1 -1.7262 0.3284 0.2237
1 -1.7343 0.3346 0.2206
1 -1.7423 0.3376 0.2206
1 -1.7503 0.3407 0.2206
1 -1.7584 0.3468 0.2206
1 -1.7743 0.3499 0.2206
1 -1.7822 0.3560 0.2206
1 -1.7903 0.3591 0.2206
1 -1.7982 0.3652 0.2206
1 -1.8063 0.3713 0.2206
1 -1.8143 0.3744 0.2206
1 -1.8223 0.3805 0.2206
1 -1.8303 0.3836 0.2206
1 -1.8383 0.3866 0.2237
1 -1.8463 0.3897 0.2237
1 -1.8547 0.3928 0.2237
1 -1.8623 0.3989 0.2267
1 -1.8783 0.4020 0.2267
1 -1.8862 0.4081 0.2267
1 -1.9023 0.4112 0.2298
1 -1.9102 0.4142 0.2298
1 -1.9263 0.4173 0.2298
1 -1.9343 0.4203 0.2298
1 -1.9503 0.4234 0.2298
1 -1.9582 0.4265 0.2298
1 -1.9663 0.4265 0.2328
1 -1.9743 0.4295 0.2328
1 -1.9832 0.4326 0.2328
1 -1.9903 0.4326 0.2359
1 -1.9982 0.4357 0.2359
1 -2.0062 0.4357 0.2390
1 -2.0142 0.4418 0.2420
1 -2.0223 0.4449 0.2420
1 -2.0303 0.4479 0.2451
1 -2.0382 0.4540 0.2512
1 -2.0543 0.4571 0.2543
1 -2.0623 0.4602 0.2543
1 -2.0704 0.4632 0.2574
1 -2.0782 0.4663 0.2604
1 -2.0863 0.4694 0.2604
1 -2.0943 0.4694 0.2635
1 -2.1022 0.4755 0.2665
1 -2.1104 0.4786 0.2665
1 -2.1182 0.4786 0.2696
1 -2.1264 0.4816 0.2696
1 -2.1424 0.4816 0.2727
1 -2.1503 0.4847 0.2757
1 -2.1583 0.4877 0.2757
1 -2.1665 0.4939 0.2788
1 -2.1743 0.4939 0.2819
1 -2.1823 0.4969 0.2849
1 -2.1903 0.5000 0.2880
1 -2.1983 0.5031 0.2911
1 -2.2063 0.5061 0.2911
1 -2.2143 0.5092 0.2972
1 -2.2224 0.5123 0.3002
1 -2.2303 0.5153 0.3033
1 -2.2382 0.5184 0.3033
1 -2.2462 0.5184 0.3064
1 -2.2544 0.5214 0.3094
1 -2.2622 0.5214 0.3125
1 -2.2702 0.5245 0.3156
1 -2.2782 0.5276 0.3217
1 -2.2863 0.5306 0.3248
1 -2.2943 0.5337 0.3278
1 -2.3023 0.5368 0.3339
1 -2.3102 0.5398 0.3370
1 -2.3182 0.5429 0.3462
1 -2.3263 0.5460 0.3462
1 -2.3343 0.5460 0.3523
1 -2.3424 0.5490 0.3554
1 -2.3504 0.5521 0.3585
1 -2.3663 0.5551 0.3646
1 -2.3743 0.5582 0.3676
1 -2.3823 0.5582 0.3738
1 -2.3903 0.5643 0.3799
1 -2.3983 0.5674 0.3860
1 -2.4063 0.5705 0.3922
1 -2.4143 0.5705 0.3952
1 -2.4223 0.5705 0.3983
1 -2.4302 0.5735 0.4044
1 -2.4385 0.5735 0.4075
1 -2.4462 0.5735 0.4105
1 -2.4543 0.5766 0.4197
1 -2.4622 0.5766 0.4228
1 -2.4702 0.5797 0.4259
1 -2.4782 0.5797 0.4350
1 -2.4863 0.5797 0.4381
1 -2.4943 0.5827 0.4442
1 -2.5023 0.5827 0.4473
1 -2.5102 0.5827 0.4504
1 -2.5184 0.5827 0.4534
1 -2.5263 0.5827 0.4565
1 -2.5343 0.5827 0.4596
1 -2.5423 0.5827 0.4657
1 -2.5503 0.5827 0.4687
1 -2.5582 0.5827 0.4749
1 -2.5669 0.5827 0.4841
1 -2.5743 0.5827 0.4902
1 -2.5823 0.5827 0.4963
1 -2.5902 0.5827 0.4994
1 -2.5983 0.5827 0.5025
1 -2.6063 0.5827 0.5116
1 -2.6143 0.5827 0.5178
1 -2.6222 0.5827 0.5208
1 -2.6302 0.5827 0.5300
1 -2.6383 0.5827 0.5362
1 -2.6463 0.5858 0.5392
1 -2.6546 0.5858 0.5423
1 -2.6703 0.5858 0.5484
1 -2.6863 0.5858 0.5515
1 -2.6942 0.5858 0.5545
1 -2.7023 0.5858 0.5576
